ID,SalePrice
1640,296235.6876836911
1641,171784.9699717785
1642,234964.405068548
1643,220543.81126293936
1644,225033.13349215657
1645,202920.64621771954
1646,167855.43014442635
1647,144807.21508063748
1648,139823.65012212415
1649,139768.9883942546
1650,120467.16335157564
1651,125886.62557113079
1652,94331.08598571637
1653,99654.66752497146
1654,141347.4992355538
1655,152548.16611708488
1656,149500.1745799532
1657,144984.55156497774
1658,146833.73869942426
1659,138544.0210958525
1660,155116.00156063098
1661,466990.3573875496
1662,398583.6018542686
1663,316502.6699012227
1664,458647.26841316733
1665,316045.1909219272
1666,333067.3859566789
1667,387516.2859422916
1668,335451.45050611015
1669,300583.25299937977
1670,365414.72089869814
1671,277093.2602810726
1672,429738.0192368751
1673,301680.02125097124
1674,252013.8898943357
1675,185420.00927342134
1676,184446.4780375068
1677,244805.41197502648
1678,439786.08299751556
1679,423686.03876487055
1680,306839.15398520505
1681,269937.64771858125
1682,299781.72785038705
1683,178560.99637698408
1684,161872.97857449588
1685,170705.1397215041
1686,170195.64450219602
1687,162274.56174788653
1688,192271.8922166463
1689,189877.4509878038
1690,179910.31667884992
1691,173898.3850177324
1692,269325.59454591817
1693,172040.27831315662
1694,190393.04866265686
1695,170444.92289525905
1696,288479.820919126
1697,177697.2046426876
1698,380813.5273766689
1699,361826.34628852695
1700,247991.52125090206
1701,255220.56243101915
1702,260127.9291428329
1703,267802.2114826895
1704,293195.0485340477
1705,233758.48078787889
1706,410748.1460463207
1707,221316.15711987438
1708,206683.8880380565
1709,267062.595263358
1710,222126.07254903347
1711,261075.84746274957
1712,265143.8129329955
1713,264914.2960994782
1714,230331.976590875
1715,215605.65845222614
1716,184771.37465407344
1717,170965.11119654356
1718,124005.32885362818
1719,197152.43500943898
1720,263441.8767056346
1721,156149.6465205121
1722,112407.69486173702
1723,147857.40846249362
1724,215328.25551668467
1725,222863.515045853
1726,186095.85831219662
1727,152856.12426683234
1728,187686.98197884648
1729,174094.62443009473
1730,157759.7310847712
1731,109325.14635897487
1732,122576.991911576
1733,111467.38878599678
1734,123417.81847345518
1735,131292.25739104828
1736,125850.4047753586
1737,373871.6790711932
1738,220775.80195532704
1739,306489.26022609347
1740,210626.52701384612
1741,181431.8084697955
1742,179308.40936283392
1743,178485.5834839929
1744,302868.4085101344
1745,227811.09905442927
1746,216861.57343650376
1747,202894.92385819613
1748,211393.33640399756
1749,154527.3602810304
1750,143643.83020578622
1751,252925.5480930968
1752,112992.58608756129
1753,145213.3004904625
1754,183028.82160886863
1755,181252.4926843709
1756,125046.32917033587
1757,124310.54576470505
1758,143145.70197214375
1759,175927.93915021728
1760,164159.26305189554
1761,139227.9637354859
1762,171013.78724517868
1763,160754.30912531354
1764,112645.76590831309
1765,161071.41827476225
1766,163884.49263338879
1767,213832.0153244755
1768,136908.2876457654
1769,171117.13948441762
1770,142630.42246650165
1771,124676.14518007942
1772,125536.70303781462
1773,134953.89903371487
1774,122635.94965006987
1775,147830.2556474507
1776,129789.95860173828
1777,125476.0025375121
1778,133470.1151971666
1779,118130.36312329183
1780,162991.12586290282
1781,125167.04370732562
1782,95941.88399903604
1783,116899.05597101102
1784,101664.82317016023
1785,113286.60496960524
1786,140529.49771687624
1787,144936.66648935198
1788,50953.78344491886
1789,85271.0566934708
1790,78827.10568090848
1791,186070.02408991495
1792,145465.42534325225
1793,124366.92761960575
1794,142515.68068109918
1795,139873.0391355874
1796,122608.56472550212
1797,123998.66726536273
1798,120620.51715031051
1799,117200.87103582118
1800,138763.83345021962
1801,144821.65304081017
1802,157017.55697121835
1803,146442.58363636708
1804,145781.25864469138
1805,139997.57243442742
1806,118227.69161905361
1807,127345.49059785112
1808,129330.8686553605
1809,132874.7515500844
1810,147191.82860314127
1811,94042.902830699
1812,114719.00213849281
1813,124569.69351125401
1814,88247.98224033923
1815,52270.11065417779
1816,104843.23655299186
1817,111430.74166321754
1818,146053.84450340102
1819,123927.25667271006
1820,63363.360105357315
1821,110118.18351927986
1822,158024.70644950922
1823,45376.259703551215
1824,137447.02784988165
1825,122154.85902984627
1826,103997.59120291207
1827,111906.88531951277
1828,132403.05378974564
1829,111824.5088074124
1830,146157.28132353132
1831,152166.17258395185
1832,89747.3143385681
1833,136823.7071696482
1834,124352.12670680128
1835,133328.50525822624
1836,126725.5590300423
1837,74414.48552525867
1838,142061.49914510406
1839,85412.20126929868
1840,157559.90945057428
1841,141083.1479479215
1842,77147.16329171535
1843,135629.96692245366
1844,136375.96454329084
1845,132054.58945508418
1846,161503.59214119415
1847,180227.09694503795
1848,48576.08968763826
1849,118155.20941984736
1850,119538.04584492673
1851,155958.33233204632
1852,131087.2795512502
1853,137400.2347348731
1854,166801.86429579847
1855,148732.16144448362
1856,218129.12587864418
1857,158735.5410111267
1858,135517.59868056796
1859,119097.14969967701
1860,153001.7209728481
1861,118662.40215844638
1862,315930.1924503509
1863,314185.56405615003
1864,314185.56405615003
1865,317129.0193495281
1866,324592.83162805374
1867,227958.49359774502
1868,302305.29357005237
1869,210926.70892902982
1870,214858.62355874927
1871,234425.46867237578
1872,169943.7345044672
1873,242772.48526856425
1874,136168.603810453
1875,192838.8499554356
1876,201079.21149456254
1877,203707.29205487046
1878,188255.68210615095
1879,121761.9208679715
1880,136775.74193906796
1881,241632.3787465949
1882,259781.0816802808
1883,196010.16995626385
1884,206444.2575996908
1885,244173.40030569688
1886,282583.8790593856
1887,201614.55284319352
1888,271292.6485285153
1889,152035.87144858262
1890,126645.39846570879
1891,141958.89457314025
1892,107657.17093682426
1893,134056.53388367023
1894,129647.16747193687
1895,136167.3912812764
1896,123080.06982441702
1897,117502.14562672953
1898,105392.66566906442
1899,157365.80861808368
1900,161135.4480984938
1901,181375.17109406355
1902,152896.3365592236
1903,233101.35284668143
1904,147580.97522455064
1905,189104.48667045688
1906,168896.3826543911
1907,220129.35509074494
1908,108463.7043320873
1909,134954.9916957319
1910,119422.17723207032
1911,228821.56979323205
1912,320319.5620077656
1913,129551.7152512865
1914,60394.6528958497
1915,316470.9262754428
1916,58558.549627164844
1917,263128.0493270386
1918,141236.5581064904
1919,177911.41913501354
1920,155277.73875357513
1921,357483.0159556869
1922,313275.92882615514
1923,211722.5306609082
1924,219866.63532351845
1925,204138.22249639648
1926,364734.39017484075
1927,134039.52111754523
1928,173249.76389236117
1929,128042.3614782259
1930,131407.47124282026
1931,144958.92483873403
1932,146982.68850726553
1933,185887.09694560897
1934,172377.66820184301
1935,172919.68368559142
1936,189228.58086080686
1937,186468.44789890634
1938,177211.6976696537
1939,250961.75527821432
1940,178801.06138446546
1941,170710.56907814348
1942,193161.87620138476
1943,192781.08871919656
1944,327268.0506242196
1945,383372.88750444364
1946,143367.6300780745
1947,326134.5609033361
1948,169043.27664365765
1949,229279.27572765073
1950,189468.6595367021
1951,243652.5808648942
1952,188217.84202659986
1953,164868.9899059487
1954,196766.5917288814
1955,142210.03504940512
1956,314592.82790875045
1957,159159.96372861718
1958,298342.33385331085
1959,138327.77048059012
1960,129343.94356495456
1961,121517.39138061734
1962,94171.03246727181
1963,100379.27731291995
1964,101485.54383896786
1965,154074.4266838419
1966,142308.26984228197
1967,269475.30383366713
1968,470223.89519952715
1969,394203.44076845795
1970,459528.2578956926
1971,415776.37161004025
1972,392147.8816297251
1973,259241.32345640002
1974,313755.5851838533
1975,467053.97674555314
1976,264811.72248189774
1977,357799.25382893934
1978,406313.79654673196
1979,323241.3623893922
1980,200140.67080678768
1981,365975.441348224
1982,235249.25535550085
1983,196883.40666699092
1984,163994.1806523383
1985,215830.95768449415
1986,216866.82702443693
1987,171365.587379434
1988,184721.01182593778
1989,192262.68868184084
1990,216945.15802406674
1991,246225.64807432404
1992,216454.2235830633
1993,164440.77990292062
1994,229941.05730096783
1995,192565.72055419456
1996,239065.10550812134
1997,328675.86065475596
1998,367978.82653623587
1999,261655.05776679693
2000,308499.0964609561
2001,259597.80978935884
2002,256254.38918921055
2003,234175.27933555053
2004,264132.5996932851
2005,220819.09764481947
2006,218250.31642688886
2007,240315.77644381797
2008,214936.78454132445
2009,196545.4827386423
2010,189503.71030728263
2011,131879.18417676282
2012,173474.56674923777
2013,184335.6112027493
2014,176778.86368593635
2015,190651.83526994847
2016,202415.9036272964
2017,201013.50465220335
2018,116534.56274257861
2019,129827.51882169374
2020,107249.86839925626
2021,105410.54039831522
2022,180119.87407001888
2023,138958.04752205234
2024,232289.47903502948
2025,405291.2461659985
2026,174366.34406277322
2027,150544.67939528872
2028,151290.36366063752
2029,181223.93916741354
2030,283680.5194259927
2031,235314.44264490262
2032,256142.3775200484
2033,257115.990691309
2034,159753.3843123334
2035,220585.59035676095
2036,188133.38480659958
2037,199133.85201241152
2038,295344.8442773996
2039,223345.6360983585
2040,351727.0021520449
2041,279597.49937443656
2042,206141.6935829273
2043,162847.38187931452
2044,148761.13936427928
2045,211475.33379380818
2046,139624.66764160752
2047,152367.0109834122
2048,136405.7630713527
2049,127319.51889258565
2050,181521.83753186557
2051,104810.38568613779
2052,120456.06570448303
2053,145316.17566087464
2054,84962.69375118727
2055,152481.44774279292
2056,142338.52626742222
2057,120755.95474514019
2058,229047.71831159352
2059,128108.96521592936
2060,157060.036520196
2061,170154.54459979027
2062,137895.50072430595
2063,121246.89489261637
2064,152447.1171995696
2065,120280.35681290764
2066,169819.9713636229
2067,111268.35498876515
2068,131921.4463223912
2069,71245.57802322072
2070,108750.01839397328
2071,90434.08636241706
2072,142413.1683730387
2073,139714.90777033466
2074,189839.6230497857
2075,150246.03660053428
2076,121468.47057500393
2077,160667.46725772865
2078,134795.68104867876
2079,129404.14069388768
2080,120656.23525454296
2081,125260.27160947555
2082,122682.18878558006
2083,138499.62831543016
2084,112265.69474877662
2085,126263.40053080178
2086,111934.97579793686
2087,115197.73058668652
2088,95746.52133772752
2089,79895.58241126224
2090,134815.70074526066
2091,118669.48309668478
2092,117196.42798891716
2093,105500.7387446944
2094,120357.36682899008
2095,143103.25238130998
2096,79709.73700445714
2097,98700.393204328
2098,161076.17152859835
2099,53527.28417843624
2100,92025.78355215723
2101,114176.85367322242
2102,133182.75455135808
2103,108858.04104512352
2104,132631.0281120671
2105,126495.84475286596
2106,59848.18202711673
2107,212534.73782335833
2108,119648.21363863417
2109,112873.64009986892
2110,130593.85505654725
2111,143040.27183898588
2112,131040.67356207546
2113,123523.83942719626
2114,115490.02907519921
2115,156568.48287508945
2116,121146.09573082147
2117,157348.2802912233
2118,119470.26654677588
2119,109767.65787335293
2120,118080.58626634262
2121,92306.72793401907
2122,107843.17052646397
2123,86404.42278123202
2124,161474.1442426613
2125,123684.82895646256
2126,146194.13733634248
2127,148776.33709134825
2128,138000.8596247727
2129,87356.2959553272
2130,152214.26474906626
2131,143596.7390966019
2132,119546.85532559647
2133,112572.93695230503
2134,125901.08464225943
2135,97616.02898580983
2136,62994.169987854526
2137,102229.81908464839
2138,133018.9660675021
2139,152477.98492550256
2140,139659.23336697897
2141,137963.61037933212
2142,133683.41198041616
2143,146549.8429624538
2144,115497.72282226749
2145,133868.7386426977
2146,158558.1722981057
2147,145311.01598712115
2148,128144.95227979563
2149,157379.65390553168
2150,246172.84369535753
2151,107253.21755890765
2152,191549.14768145536
2153,133734.39061364403
2154,104515.95776305426
2155,149518.70465449156
2156,243420.72715766163
2157,234444.2803391567
2158,218216.72084756926
2159,198515.08753101854
2160,169703.0524083394
2161,239650.26113973002
2162,357873.44085284445
2163,370452.4469899568
2164,237163.6561768338
2165,210264.83271938196
2166,149771.45849863018
2167,202593.37955387105
2168,213035.51361254638
2169,190480.52095434125
2170,224440.46360785086
2171,154826.08418532897
2172,131205.6843749599
2173,165523.22386115597
2174,221772.66585905984
2175,318655.72387062263
2176,315490.0020531778
2177,251252.86791564059
2178,206630.93806423328
2179,141679.65881054522
2180,240105.92934016694
2181,189367.32782895063
2182,212117.69095316803
2183,186691.84287881246
2184,130592.53660835444
2185,124821.50308529446
2186,142974.98306852274
2187,153508.2425345089
2188,153755.9298055169
2189,198402.2132460372
2190,82418.82949607952
2191,88576.94610988101
2192,89422.86174929928
2193,90054.81555106762
2194,113070.80342065629
2195,122662.76033266104
2196,107429.34811541723
2197,101956.87049485551
2198,154772.75731386786
2199,177455.19876383353
2200,138269.3878310157
2201,138688.23959897077
2202,197973.1248969421
2203,137075.67067086283
2204,208625.03482195173
2205,118265.19385614929
2206,138187.97070576902
2207,225005.66829827498
2208,247530.52810974146
2209,234610.13768236537
2210,124111.86909749187
2211,105498.65994375604
2212,108706.43297129688
2213,104338.97441309557
2214,143446.39226306925
2215,111470.31459952326
2216,117356.30815307307
2217,65647.26225796406
2218,85101.57474560132
2219,75114.38222380402
2220,74440.02574448193
2221,316916.1154138469
2222,253777.64298724482
2223,248903.75693054593
2224,205817.67053190933
2225,133833.5483044791
2226,189106.40977353317
2227,204341.3449269809
2228,256648.78779939917
2229,245029.6808168474
2230,164202.99330937467
2231,232026.8679342815
2232,172810.884224525
2233,170519.8319272244
2234,235758.17750276337
2235,215706.5490992275
2236,284763.4623940404
2237,365458.2217868867
2238,201134.56205840202
2239,105928.5934258221
2240,158047.98794328264
2241,159564.78245802625
2242,132164.78556799973
2243,129552.63388498113
2244,109842.09729205014
2245,91878.08140494878
2246,156963.09462402592
2247,104093.53794025005
2248,123024.31357516417
2249,124385.75036491684
2250,138913.45798286522
2251,104540.45556559254
2252,175906.81246282224
2253,161305.9802160117
2254,176668.5779084873
2255,194528.95998922002
2256,181577.8661840193
2257,194535.55021568516
2258,168066.0732352374
2259,173758.95498283918
2260,158367.29982032502
2261,175258.18183288307
2262,208736.69061180024
2263,316932.23528523924
2264,437099.1646423319
2265,203988.37233232878
2266,309309.473349104
2267,382154.02713676495
2268,385439.2338386751
2269,164673.44150288633
2270,174233.46999176894
2271,231577.58572954213
2272,183249.33392310963
2273,163004.14289635074
2274,187259.76254621413
2275,165393.61020171945
2276,183499.60385701456
2277,185145.5426556307
2278,143885.74536821214
2279,120720.04391001553
2280,119059.62610621189
2281,173701.80883592003
2282,190317.55299406988
2283,98398.14192234243
2284,103458.1585040699
2285,154964.8357906472
2286,123066.58273402076
2287,330711.61918987054
2288,288699.88944414654
2289,410063.9610695287
2290,451934.6913337747
2291,327629.0122956581
2292,466877.75428740797
2293,459250.36649567
2294,442276.10875503405
2295,453424.41475209245
2296,284266.11913115403
2297,310090.63057260617
2298,315897.8046686769
2299,398502.9557743648
2300,337974.3354540538
2301,261597.68590552744
2302,265402.0613432578
2303,247438.14714599494
2304,253760.63595666044
2305,189493.91423416405
2306,188228.62182803842
2307,192300.16493674327
2308,213140.47478174113
2309,286821.9503056983
2310,208020.81429051724
2311,184217.53925353973
2312,171192.07206815027
2313,173631.87892666692
2314,160729.93779638736
2315,171473.3134674177
2316,212339.70460700133
2317,185479.43913875462
2318,180242.772147839
2319,175779.29724978853
2320,173818.4325798048
2321,250677.68361499734
2322,165109.02837201272
2323,188335.61736876372
2324,159026.97065300454
2325,209226.1006554973
2326,163252.43303288994
2327,210740.9362846045
2328,218513.44013477518
2329,189015.85238368445
2330,174151.8662105571
2331,424383.4379056378
2332,417563.9323582715
2333,286881.77026452514
2334,281948.7486983215
2335,236580.76142409397
2336,336460.56685592834
2337,208219.57503595535
2338,274254.6059921141
2339,223059.61256665102
2340,376240.002933491
2341,233766.65921042112
2342,243598.01570023483
2343,241474.78842840565
2344,246108.24832643912
2345,237511.87013357703
2346,210576.06804774384
2347,205416.37298896373
2348,236210.1002111765
2349,170506.04123230753
2350,264538.654972375
2351,231855.0226611483
2352,261591.59983011274
2353,237293.32258729215
2354,131064.22264794746
2355,146977.53004159432
2356,151905.61649113224
2357,208000.15482167483
2358,194214.4896099736
2359,127262.1633060035
2360,116107.71211520681
2361,141598.03907866345
2362,264199.15145807125
2363,139512.1763574166
2364,153651.41115062573
2365,214264.96077166928
2366,194981.08627002398
2367,233364.5485943962
2368,217528.6320088231
2369,209743.47824533694
2370,179849.70623702082
2371,175433.60172768345
2372,175753.07998168314
2373,283968.87715700496
2374,303501.16774602985
2375,262008.6138221415
2376,309812.01824450464
2377,375355.5478885395
2378,155006.05569393697
2379,201511.06894315832
2380,161430.377111328
2381,166604.64389615768
2382,201976.93880609906
2383,212828.7652894474
2384,245084.2315753919
2385,157947.3954366318
2386,142755.92918630506
2387,148093.7828692319
2388,102485.80568859872
2389,131070.2691122061
2390,148017.22932724273
2391,131646.77897433477
2392,112638.53293930518
2393,154590.7883535591
2394,141677.8027043815
2395,191568.85755089435
2396,139379.68054227004
2397,220689.23090388207
2398,120750.07241007037
2399,52686.921129011025
2400,55701.014309558785
2401,112876.34514390423
2402,127285.89658709159
2403,136834.40835977544
2404,131600.4756790331
2405,167577.7908890149
2406,144173.6172193216
2407,127055.6944382976
2408,134040.22740009904
2409,121595.90546240167
2410,161784.20377930015
2411,119719.64255854876
2412,154089.71942266024
2413,137145.05738972037
2414,145379.17053812044
2415,121327.35048414528
2416,117179.73797574826
2417,129361.19569810473
2418,133206.21011453262
2419,124855.43689307109
2420,123117.27245791903
2421,132795.4240945345
2422,110602.80306779922
2423,119690.52056102913
2424,151284.72911976554
2425,185695.40454753948
2426,122216.22742989284
2427,135853.67697031793
2428,165521.25166710987
2429,115485.70933579399
2430,133281.25091519952
2431,116872.33871183601
2432,144663.54519849512
2433,142082.88043598138
2434,143926.9625772193
2435,156795.58606219653
2436,112548.94343017988
2437,111956.19471842423
2438,127969.91669959448
2439,112572.97669186474
2440,113367.84197121368
2441,91733.11350558644
2442,101894.04732029556
2443,110340.51110802025
2444,118414.14534841501
2445,95351.10863295908
2446,134509.34102635956
2447,166155.94273584324
2448,148629.48707163252
2449,96836.64782667653
2450,157930.53196375558
2451,135388.71697105712
2452,232632.57441826942
2453,102818.35662386924
2454,134334.76838698005
2455,113128.75637800671
2456,137721.71393421586
2457,133551.2966165525
2458,105127.81849019593
2459,102668.93350446582
2460,143121.59890510025
2461,121462.51207591663
2462,133986.67870597393
2463,116600.34551799935
2464,171780.74270596344
2465,129461.14001028976
2466,114715.10455775482
2467,115809.51810575732
2468,77688.54677256836
2469,74892.47564386264
2470,186918.80352545372
2471,211291.09665244812
2472,152385.61989750867
2473,115209.9912254422
2474,83900.58146144348
2475,228136.14394446366
2476,112002.54170978075
2477,132530.34007027707
2478,152423.2502473524
2479,94444.65771429427
2480,140422.65211722048
2481,124259.91295005339
2482,144146.11329863075
2483,113231.23908960196
2484,113052.08058002898
2485,127032.29489873862
2486,159211.56728826568
2487,179888.48829847475
2488,157741.45622141878
2489,143098.42133287177
2490,149299.89504065423
2491,82298.83307627396
2492,197306.15701479392
2493,143675.9874042398
2494,184695.0873936877
2495,95787.07649223035
2496,305484.6042848606
2497,140484.89662527997
2498,117959.73430754448
2499,93251.01256479713
2500,127053.68400110133
2501,128918.21835696438
2502,147051.4437749243
2503,92409.62448382295
2504,177600.47089330628
2505,226711.57624180595
2506,244681.15431411407
2507,278407.63864366885
2508,248049.19824648838
2509,206766.81355791178
2510,219737.5131399823
2511,183506.7607221417
2512,207075.12807907967
2513,211340.77690598904
2514,230481.21109201957
2515,150556.80746564528
2516,169560.6635949641
2517,133157.25648011267
2518,149587.65270852143
2519,214164.8829935908
2520,216469.3888278763
2521,185839.57564523726
2522,217540.6037403635
2523,132211.1458694175
2524,136658.10028364518
2525,149175.1168101699
2526,129313.30142445455
2527,105680.30987840242
2528,142526.5655238645
2529,137339.97657673355
2530,130809.012246647
2531,219299.91636299895
2532,220886.45945101278
2533,196772.0623154248
2534,226426.82175488627
2535,322348.5424595815
2536,233251.78301249433
2537,199196.07299508742
2538,177586.4828479925
2539,180887.93984165112
2540,180786.3254431135
2541,175080.8673884035
2542,166339.94203603905
2543,125707.92317176535
2544,115991.43727213258
2545,115711.5133223254
2546,123982.5882816443
2547,129034.05284804796
2548,146437.00815653225
2549,150183.45295086197
2550,265437.03174964694
2551,146531.421914644
2552,122129.71620960461
2553,81626.132638128
2554,89772.96840073515
2555,120150.27869166057
2556,101780.68929697324
2557,102216.16542079998
2558,158543.24428875995
2559,145813.48860845598
2560,141895.26354603138
2561,140889.4247370494
2562,140258.9861987934
2563,155932.38176156205
2564,180072.99722616433
2565,144707.93669318222
2566,168442.05964655057
2567,128483.74059790043
2568,177086.65902843623
2569,203723.63348037348
2570,128175.10522407082
2571,175593.37157312984
2572,160183.73906128088
2573,237432.09979768988
2574,283595.5045583715
2575,120927.07065536233
2576,126597.91835140155
2577,151078.17217410746
2578,86479.37928679289
2579,65366.7957817371
2580,118770.00355423985
2581,116225.24155459843
2582,107081.44655308615
2583,296211.6403284019
2584,164044.51673456718
2585,181465.14804191253
2586,189889.30157273042
2587,205284.4160729022
2588,156869.2295552303
2589,160546.25649502897
2590,227368.29727901114
2591,212194.96578207432
2592,222391.82219269825
2593,234059.42958725148
2594,177129.98890895033
2595,198309.0699343964
2596,353519.80329747224
2597,191716.19997023817
2598,268921.03510462627
2599,295093.92712219816
2600,119247.48393919252
2601,129657.14284596681
2602,82126.69273256198
2603,92954.04709852664
2604,78508.38733597219
2605,75601.48694075938
2606,141192.07964892167
2607,180228.89770262718
2608,196284.35315744832
2609,173023.4614394145
2610,110915.20030985179
2611,124028.95205180996
2612,162418.62672025443
2613,124646.55692217985
2614,130862.00327376886
2615,153876.09972791158
2616,133262.43392589554
2617,184492.19787476852
2618,167006.82472974437
2619,189435.95685339678
2620,177014.17787069015
2621,177791.44043181583
2622,182429.67600370082
2623,249487.924677808
2624,294744.4042863111
2625,349375.3079922924
2626,165362.57495405365
2627,170912.8129570805
2628,453557.9172676424
2629,476770.03482234105
2630,372256.6912284785
2631,513389.0156105321
2632,437645.55691758444
2633,341729.4930711471
2634,423603.35579948325
2635,160341.67390607233
2636,161708.10693284866
2637,168736.03541557922
2638,277180.6682019033
2639,201008.99130805017
2640,158321.94669367757
2641,101728.26396006517
2642,200687.52331936732
2643,91024.78029907816
2644,130539.15987046964
2645,99149.91673331957
2646,89515.55905357156
2647,93443.18195837477
2648,136940.64380858894
2649,147261.63087265118
2650,149491.69993473668
2651,149933.3853326781
2652,474657.58378048136
2653,267795.71485291666
2654,268659.09239259566
2655,356604.71692683577
2656,307746.06520404184
2657,344993.9424793448
2658,291448.1926251005
2659,315831.46137017536
2660,363780.9458342847
2661,336728.3297062291
2662,386420.68614275835
2663,295205.62421209586
2664,271703.59553993307
2665,317910.86621829425
2666,297383.4134065157
2667,164673.44693214397
2668,168609.98722477138
2669,172292.271774181
2670,302330.6945152754
2671,177695.90105804382
2672,204261.8515594354
2673,212127.59196379947
2674,212798.21847124764
2675,162303.02322733676
2676,185212.6884143267
2677,204016.48893900463
2678,261670.5653083174
2679,280066.18388091546
2680,273263.7318743357
2681,397395.85959662055
2682,333313.1127534693
2683,479474.9908573589
2684,306164.7143067819
2685,353055.9522350809
2686,258343.40397357347
2687,335052.3974940445
2688,215467.3067005575
2689,208247.32641179545
2690,391401.53834815393
2691,198048.7327477872
2692,135641.55458198345
2693,184664.56957339053
2694,122919.91892855079
2695,189392.62428954872
2696,190104.4911652945
2697,190578.91302212788
2698,189462.93168265652
2699,157975.77060476592
2700,153496.497328903
2701,155250.61452248596
2702,102981.03947167879
2703,120231.88498722897
2704,142881.41037462142
2705,121209.98792871682
2706,123867.16686407932
2707,113470.28401554062
2708,143276.7897456525
2709,102572.81360895473
2710,129868.06304685412
2711,268387.1576463751
2712,377922.6480523448
2713,171967.1679889912
2714,149007.60523038817
2715,167553.5816256359
2716,145198.1628772614
2717,172333.54789379262
2718,225965.04076801808
2719,163085.43566022336
2720,163444.86561758688
2721,137290.74875590322
2722,168696.69844229615
2723,135584.30858353944
2724,128555.36923157604
2725,130559.15304208102
2726,156991.96336536
2727,150996.73816759538
2728,162976.7764508719
2729,148126.3228505372
2730,143090.18132695515
2731,125108.58792777432
2732,116301.41334022651
2733,153776.12719277985
